name,phone,address,city,state,zip_code,website,category,bbb_rating,google_rating,review_count,source,bbb_profile_url
Ace Quality Construction Services Inc.,(210) 334-8931,12011 Huebner Rd Ste 202,San Antonio,TX,78230,,"Construction Services, General Contractor, Commercial Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/construction-services/ace-quality-construction-services-inc-0825-90019453
ACTS Services,(210) 291-5030,San Antonio,San Antonio,TX,,,"Heating and Air Conditioning, Handyman, Home Improvement",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/heating-and-air-conditioning/acts-services-0825-1000148648
Adam A/C & Heating,(210) 669-1901,San Antonio,San Antonio,TX,,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/adam-ac-heating-0825-90103233
Adams Air Care Air Conditioning & Heating Company,(210) 682-2619,7614 Susan Elaine St,San Antonio,TX,78240,,"Residential Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/residential-air-conditioning-contractors/adams-air-care-air-conditioning-heating-company-0825-19528
Advanced Flow Technologies,(210) 599-8831,10505 O'Connor Rd Ste 7,San Antonio,TX,78233,,"Mechanical Contractors, Backflow Testing, Utility Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/mechanical-contractors/advanced-flow-technologies-0825-1000105224/addressId/167386
Advanced Remodeling of San Antonio,(210) 629-4335,San Antonio,San Antonio,TX,,,"Bathroom Remodel, General Contractor, Construction Services",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/bathroom-remodel/advanced-remodeling-of-san-antonio-0825-90082786
Advanced Wood Floors,(210) 341-5241,202 W Nakoma St,San Antonio,TX,78216,,"Floor Installation, General Contractor, Construction Services",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/floor-installation/advanced-wood-floors-0825-24982
"Aethera Engineers, LLC",(210) 929-6825,123 Parland Pl Ste 205,San Antonio,TX,78209,,"Engineering Consultant, Mechanical Contractors, Professional Engineers",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/engineering-consultant/aethera-engineers-llc-0825-1000218566
AFR Construction LLC,(844) 691-1696,Castle Hills,San Antonio,TX,,,"Foundation Contractors, Roofing Contractors, General Contractor",A+,,,BBB,https://www.bbb.org/us/tx/castle-hills/profile/foundation-contractors/afr-construction-llc-0825-1000216412
AHPMechanicalContractors,(210) 836-7535,9622 Ivy Plain Dr,San Antonio,TX,78245,,Air Conditioning Contractors,A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/ahp-mechanical-contractors-0825-1000176159
Air & Drain Works,(210) 255-1114,4719 Broom St,San Antonio,TX,78217,,"Plumber, Heating and Air Conditioning, Plumbing Renovation",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/plumber/air-drain-works-0825-1000216768
Air Authority LLC,(210) 290-8270,2554 Boardwalk St,San Antonio,TX,78217,,"Air Conditioning Contractors, Heating and Air Conditioning, Insulation Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/air-authority-llc-0825-1000106955
Air Care & Canyon Lake Air Conditioning,(210) 495-3555,11725 Warfield St,San Antonio,TX,78216,,"Air Conditioning Contractors, Heating and Air Conditioning, Insulation Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/air-care-canyon-lake-air-conditioning-0825-24082
Air DynamicsMechanicalContractor,(210) 852-3535,San Antonio,San Antonio,TX,,,Air Conditioning Contractors,A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/air-dynamics-mechanical-contractor-0825-1000104879
Air Pros of S.A.,(210) 307-8110,San Antonio,San Antonio,TX,,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/air-pros-of-sa-0825-1000137410
"Air Ranger Heating & Cooling, LLC",(210) 388-7923,401 Wharton St,San Antonio,TX,78210,,"Heating and Air Conditioning, Air conditioning & Heating Contractors - Commercial",A-,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/heating-and-air-conditioning/air-ranger-heating-cooling-llc-0825-1000254541
AIR RX AC & HEATING LLC,(210) 693-7651,San Antonio,San Antonio,TX,,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Duct Cleaning",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/air-rx-ac-heating-llc-0825-1000218838
Air Tex Solutions,(830) 624-6492,San Marcos,San Antonio,TX,,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-marcos/profile/air-conditioning-contractor/air-tex-solutions-0825-1000208829
Air Time LLC,(210) 772-6623,San Antonio,San Antonio,TX,,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/air-time-llc-0825-1000256788
Air Walker Mechanical LLC,(210) 995-1046,San Antonio,San Antonio,TX,,,"Air Conditioning Contractors, Heating and Air Conditioning, Heating Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/air-walker-mechanical-llc-0825-1000228101
"Air-CooledMechanicalServices, LLC",(512) 644-0958,Cibolo,San Antonio,TX,,,Air Conditioning Contractors,A+,,,BBB,https://www.bbb.org/us/tx/cibolo/profile/air-conditioning-contractor/air-cooled-mechanical-services-llc-0825-1000161927
Air-Tex Heating and Air Conditioning,(210) 433-9871,5038 Callaghan Rd,San Antonio,TX,78228,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/air-tex-heating-and-air-conditioning-0825-10384
AirBroMechanical,(210) 463-2397,San Antonio,San Antonio,TX,,,Air conditioning & Heating Contractors - Commercial,A,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-heating-contractors-commercial/airbro-mechanical-0825-1000236057
Aircules Mechanical LLC,(210) 763-4698,San Antonio,San Antonio,TX,,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/aircules-mechanical-llc-0825-1000175943
AirSupremacy A/C & Heating,(210) 452-7229,Helotes,San Antonio,TX,,,Heating and Air Conditioning,A+,,,BBB,https://www.bbb.org/us/tx/helotes/profile/heating-and-air-conditioning/airsupremacy-ac-heating-0825-1000182433
Airtron Heating & Air Conditioning San Antonio,(210) 650-3373,13718 Lookout Rd,San Antonio,TX,78233,,"Air Conditioning Repair, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-repair/airtron-heating-air-conditioning-san-antonio-0825-11100/addressId/109651
Alamo AreaGeneralContractors,(210) 716-8992,San Antonio,San Antonio,TX,,,"Home Builders, General Contractor, Remodel Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/home-builders/alamo-area-general-contractors-0825-1000233296
Alamo City Construction and Supply,(210) 534-2851,3902 S Presa St,San Antonio,TX,78210,,"General Contractor, Roofing Contractors, Construction Services",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/general-contractor/alamo-city-construction-and-supply-0825-11114
Alamo Custom Renovations and Roofing,(210) 595-0624,14546 Brook Hollow Blvd # 338,San Antonio,TX,78232,,"Roofing Contractors, General Contractor, Construction Services",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/roofing-contractors/alamo-custom-renovations-and-roofing-0825-1000112089
Alexander's Roofing,(210) 436-1135,350 W Broadview Dr,San Antonio,TX,78228,,"Roofing Contractors, General Contractor, Metal Roofing Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/roofing-contractors/alexanders-roofing-0825-25822
"All About AC & Heating, LLC",(210) 274-1088,San Antonio,San Antonio,TX,,,"Residential Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/residential-air-conditioning-contractors/all-about-ac-heating-llc-0825-1000207517
"All AboutAirConditioning& Heating, LLC",(210) 274-1088,San Antonio,San Antonio,TX,,,"Residential Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/residential-air-conditioning-contractors/all-about-ac-heating-llc-0825-1000207517
All R ComfortAir-Conditioning& Heating LLC,(210) 331-3846,San Antonio,San Antonio,TX,,,"Residential Air Conditioning Contractors, Air Duct Cleaning, Blown Insulation",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/residential-air-conditioning-contractors/all-r-comfort-air-conditioning-heating-llc-0825-1000257129
All SeasonsMechanical,(210) 737-6225,1707 Edison Dr,San Antonio,TX,78201,,Residential Air Conditioning Contractors,,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/residential-air-conditioning-contractors/all-seasons-mechanical-0825-1000133692
"Allbrite Constructors of Texas, Inc.",(210) 490-6495,PO Box 47610,San Antonio,TX,78265,,"Commercial Contractors, General Contractor, Construction Services",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/commercial-contractors/allbrite-constructors-of-texas-inc-0825-90118593/addressId/259891
Allpha Home Services,(210) 777-3000,7726 Montego Rd,San Antonio,TX,78250,,Heating and Air Conditioning,A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/heating-and-air-conditioning/allpha-home-services-0825-90112867
Allstar Foundation & Construction,(210) 870-9174,San Antonio,San Antonio,TX,,,"Building Contractors, General Contractor, Concrete Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/building-contractors/allstar-foundation-construction-0825-1000113980
Allstate Air and Heat,(210) 465-6984,9559 Gladeview,San Antonio,TX,78250,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/allstate-air-and-heat-0825-34585
AlonGeneralConstruction,(210) 570-2300,San Antonio,San Antonio,TX,,,"Roofing Contractors, Construction Services, Painting Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/roofing-contractors/alon-roofing-systems-llc-0825-1000138783
"Alvarado's Building & Remodeling, LLC",(210) 875-5873,500 Sandau Rd Ste 800,San Antonio,TX,78216,,"Custom Home Builder, General Contractor, Home Builders",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/custom-home-builder/alvarados-building-remodeling-llc-0825-1000209897
Apex Air Electric Services,(210) 980-0314,San Antonio,San Antonio,TX,,,"Electrical Contractors, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/electrical-contractors/apex-air-electric-services-0825-1000195716
Apex Roofing &GeneralContractors,(726) 727-7663,8131 W Hausman Rd Ste 103,San Antonio,TX,78249,,"Roofing Contractors, General Contractor, Handyman",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/roofing-contractors/apex-roofing-general-contractors-0825-1000213613
Apollo Air Heating & Cooling,(210) 847-9293,18503 Sigma Rd Ste 124,San Antonio,TX,78258,,"Heating and Air Conditioning, Air Conditioning Contractors, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/heating-and-air-conditioning/apollo-air-heating-cooling-0825-1000218537
"Aramendia Plumbing, Heating and Air",(866) 397-3787,17327 Green Mountain Rd,San Antonio,TX,78247,,"Heating and Air Conditioning, Plumber, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/heating-and-air-conditioning/aramendia-plumbing-heating-and-air-0825-24866/addressId/363945
"ARC Restoration & Construction, LLC",(832) 293-5755,21750 Hardy Oak Blvd,San Antonio,TX,78258,,"Roofing Contractors, Home Improvement, Siding Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/roofing-contractors/arc-restoration-construction-llc-0825-1000232068/addressId/417855
Arias Enterprises,(210) 532-2438,541 Roosevelt Ave,San Antonio,TX,78210,,Mechanical Contractors,,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/mechanical-contractors/arias-enterprises-0825-15942
ARP Roofing & Remodeling,(210) 714-0040,1100 NW Loop 410 Ste 700,San Antonio,TX,78213,,"Roofing Contractors, General Contractor, Remodel Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/roofing-contractors/arp-roofing-remodeling-0825-1000141198/addressId/286136
Arrowhead Heating andAirConditioningLLC,(830) 259-5506,La Vernia,San Antonio,TX,,,"Heating and Air Conditioning, Air Conditioning Contractors, Air Conditioning Repair",A-,,,BBB,https://www.bbb.org/us/tx/la-vernia/profile/heating-and-air-conditioning/arrowhead-heating-and-air-conditioning-llc-0825-1000240021
ASC Heating & Air,(210) 761-5130,410 West Rhapsody Drive,San Antonio,TX,78216,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/asc-heating-air-0825-90082610
AssociatedPlumbingHeatingCoolingContractors of San Antonio Incorporated,(210) 824-7422,10103 Broadway St,San Antonio,TX,78217,,Business Associations,A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/business-associations/associated-plumbing-heating-cooling-contractors-of-san-antonio-incorporated-0825-1000109671
ATI Restoration LLC,(800) 400-9353,6031 Randolph Blvd,San Antonio,TX,78233,,"Disaster Cleanup, General Contractor, Building Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/disaster-cleanup/ati-restoration-llc-0825-30362/addressId/392807
Atlas AC Repair LLC,(210) 549-8781,4754 Shavano Oak Ste 101,San Antonio,TX,78249,,"Air Conditioning Repair, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-repair/atlas-ac-repair-llc-0825-1000134380
AvanigoAirMaintenance,(210) 781-1397,7001 I-10 Ste 301,San Antonio,TX,78213,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/lg-mechanical-llc-0825-90028600
B & S A/CHeating&PlumbingLLC,(210) 473-5117,5402 Vista Ct,San Antonio,TX,78247,,Heating and Air Conditioning,A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/heating-and-air-conditioning/b-s-ac-heating-plumbing-llc-0825-90007024
"B&CContractors, Inc.",(210) 668-0645,San Antonio,San Antonio,TX,,,"Commercial General Contractor, Construction, Demolition Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/commercial-general-contractor/bc-construction-0825-1000218228
"Beluga Air, LLC",(210) 468-5977,240 Sherwood Dr,San Antonio,TX,78201,,"Heating and Air Conditioning, Air Conditioning Contractors, Insulation Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/heating-and-air-conditioning/beluga-air-llc-0825-1000163636
Ben'sPlumbingHeating&CoolingLLC.,(210) 530-4031,San Antonio,San Antonio,TX,,,Plumber,A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/plumber/bens-plumbing-heating-cooling-llc-0825-90077938
Berrett Pest Control - San Antonio,(210) 864-2390,11116 Watt Cir,San Antonio,TX,78233,,"Pest Control Services, Plumber, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/pest-control/berrett-pest-control-san-antonio-0825-1000190711/addressId/426811
Berrett Pest HVAC andPlumbing,(210) 864-2390,11116 Watt Cir,San Antonio,TX,78233,,"Pest Control Services, Plumber, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/pest-control/berrett-pest-control-san-antonio-0825-1000190711/addressId/426811
Best Air Conditioning & Heating,(210) 494-2255,311 Yosemite Dr,San Antonio,TX,78232,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/best-air-conditioning-heating-0825-90066487
Big Boy Roofing and Construction,(915) 383-0166,San Antonio,San Antonio,TX,,,"Roofing Contractors, Construction Services, Painting Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/roofing-contractors/big-boy-roofing-and-construction-0825-1000237232
Black Pearl Solutions LLC,(210) 318-7432,San Antonio,San Antonio,TX,,,"General Contractor, Painting Contractors, Drywall Contractors",A-,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/general-contractor/black-pearl-solutions-llc-0825-1000238843
Blackbelt AC and Electrical,(210) 749-3242,San Antonio,San Antonio,TX,,,"Residential Air Conditioning Contractors, Electrician, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/residential-air-conditioning-contractors/blackbelt-ac-and-electrical-0825-90119780
BlazekMechanical,(512) 963-5599,Buda,San Antonio,TX,,,Mechanical Contractors,A+,,,BBB,https://www.bbb.org/us/tx/buda/profile/mechanical-contractors/blazek-mechanical-0825-61356
Blu Sparrow Air Conditioning Heating and Refrigeration L.L.C,(210) 803-7395,San Antonio,San Antonio,TX,,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Duct Cleaning",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/blu-sparrow-air-conditioning-heating-and-refrigeration-llc-0825-1000219826
